name,counts
matuidiblaise,1
mature,1
maty,1
matzeginter,1
matías,1
maunited,1
mauricio,12
mawson,1
max,4
maxim,1
maxime,6
maximilian,3
maximin,1
maximmufc1902,1
maximum,1
may,43
maybe,10
mañana,3
mb2g4onybo,1
mbappe,104
mbappe's,4
mbappé,79
mbappé's,3
mbatedbj35,1
mbjn7ehlsc,1
mboula,1
mbunga,1
mbvu8r0i9s,1
mbwkhc6exa,1
mcblxmr2ey,1
mcbnve5wwl,1
mccarthy,1
mcdxly9igh,1
mcfc,103
mcguane,1
mcinnes,1
mciwbu0imk,1
mckinze,1
mcmpux3kro,1
mcp9q7ifbh,1
mcri0gbwpy,1
mcrmufc,1
mctominay,2
md,7
mdl0vc7aal,1
mdnz93smlw,1
mdpor_elmundo,2
mdwtifgfht,1
me,52
me6bhvyj2p,1
mean,4
meaning,1
means,10
meant,1
meanwhile,4
measure,1
measures,1
mec,1
med,2
medel,3
media,14
mediaset,8
mediashaneburns,1
medica,1
medical,131
medicals,20
mediche,7
medienberichte,1
medios,1
medisinsk,1
medium,1
medizincheck,1
meer,1
meet,28
meeting,48
meetings,4
meets,4
mega,2
mehdi047k,1
mehr,2
meilleur,1
mejbri,1
mejor,4
melchorcope,4
meldde,1
meldet,1
meltdown,1
member,3
memory,1
men,1
mencinas12,1
menckelly,1
mendes,22
mendes's,1
mendes2therescue,1
mendy,48
mendy's,2
menez,1
menos,2
mensah,7
mensaje,2
mention,3
mentioned,3
meqpdaur9n,1
mercado,1
mercadodefichajes,2
mercato,37
mercatodz,1
mercatosrfc,1
merci,1
mercikylian,1
merely,1
meri,1
merino,5
merkittävin,1
merry,1
merseyside,1
merson,1
mertens,1
mes,2
mesa,3
mess,1
message,8
messages,3
messaggero,1
messed,1
messi,12
messi's,2
messico,1
messing,1
messi’s,1
messy,1
mestre,1
mesure,1
mesut,7
mesutozil1088,1
met,18
mete,1
meten,1
metlife,1
metz,1
meu,1
meunier,2
mevtxbt3ba,1
mexican,3
mexicano,1
mexico,1
mexico's,1
meïté,2
mf5ytwibdy,1
mf8bwlabhh,1
mfuntxte4f,1
mgchvfipql,1
mgeteecupa,1
mgjaldpc4g,1
mgnanf50mg,1
mgporal0dc,1
mh7idvtmes,1
mh9uwf5qaq,1
mhbsjk7unn,1
mhlwahexzo,1
mhyf4fka9f,1
mi,4
miami,1
miasanmia,3
michael,14
michaël,13
michel,7
michu,1
michy,2
mickaël,1
mickitaryan,1
micro,1
middenvelder,1
middle,2
middlesbrough,10
middlesbrough's,2
midfield,13
midfielder,136
midfielders,2
midi,1
midifield,1
midlands,1
midnight,1
midweek,1
miei,1
miembro,1
mieux,1
might,18
migliori,1
migrico,1
migueldelaney,31
miguelherreradt,1
miguelitocope,1
mihajlovic,2
mik80vz5ax,1
mikc8nivzf,1
mike,1
mikel,4
mikelmerino1,1
mil,1
milan,189
milan's,4
milanello,3
milano,6
milenkovic,1
miles,1
milieu,4
milinkovic,1
milinković,1
milioni,15
miljoen,2
mill,8
milli,1
million,45
millionen,1
millions,9
millones,23
milner,1
milyon,1
milán,3
minacciati,1
minacciato,1
mind,8
mindful,1
mindset,1
mini,2
minimum,1
mino,20
minor,2
mins,2
minus,1
minute,1
minutes,7
minuti,1
mio,6
miracle,1
mirado,1
miralem,1
mirallas,2
mirobolante,1
mirror,1
mirrordarren,1
mirrorfootball,5
misconstrued,1
mismo,2
miss,11
missed,1
missing,9
mission,2
mistake,1
miste,1
mister,1
mit,2
mitchell,1
mitroglou,2
mitrovic,1
mittelfeldspieler,1
mix,3
miércoles,1
mjgbrwduhv,1
mjscfu6jht,1
mkcsqvr1y4,1
mkd,1
mkiyquiely,1
mkofr5kch9,1
mksb1xnkmo,1
mktgyauany,1
mkwrjyf8ul,1
mkxewjhp9p,1
ml1swctrbk,1
mlb3h83rut,1
mlhg4dfdr2,1
mlhsja6uai,1
mlk0av9oye,1
mlllrxfl6z,1
mln,3
mls,1
mm4xgktk4o,1
mm8tlq8vvc,1
mmf0c3roqd,1
mmgeks0ibs,1
mmorzsc9ax,1
mmrh3vvcml,1
mmzo5ivlcj,1
mn6zk4hk5o,1
mnmcfjp770,1
mnsxjoxt3u,1
mnxkvjqwef,1
mo,2
modalités,1
modeste,1
modric19,1
modx5ayghd,1
moef4tb3g8,1
mohamed,27
mohamedbouhafsi,5
mois,1
moise,1
molla,2
molto,2
momcazcfkm,1
moment,11
momento,1
moments,1
momentum,2
mon,1
monaco,218
monaco's,20
monaco’s,1
monceau,2
monchi,5
monday,17
monday's,1
monegasques,1
money,21
monitor,3
monitoring,2
monitors,1
monreal,1
montant,1
montella,2
month,14
months,5
montpellier,2
montpellierhsc,1
mood,2
mooted,2
mooy,2
mor,7
morata,184
morata's,14
morata’s,1
morder,1
more,186
morelos,1
moreno,6
morey,1
morning,12
morrison,4
mort,1
moscow,4
moshiri,2
mosoqbrwwf,1
most,20
mot,1
moting,1
motivations,1
mots,1
motta,2
motta's,1
mou,3
moulensteen's,1
mounié,3
moura,3
mourinho,84
mourinho's,10
mourinhomindset,1
moussa,8
mouvante,1
move,303
moved,3
moves,13
moving,10
moydom9ne7,1
moyennant,1
moyes,1
mpennington94,1
mprqa1vshx,1
mqeggfrirh,1
mqirpz72n6,1
mqqtlrm2um,1
mr,1
mr2fe3ct1z,1
mrtommcdermott,2
mruwkzctju,1
ms,1
ms1pkpke9j,1
ms9rhlj9en,1
msc3efn6tx,1
mt2auyuvnq,1
mtbnv58je3,1
mtoqivc5qd,1
mtuajxtwe9,1
mtwtd6gyf8,1
mu,3
mu7p8u4qhe,1
mubarak,1
much,14
mucho,2
mueve,2
mufc,332
mufc's,3
mufctransfers,1
mufc’s,1
mugs,1
mulive,1
muller,1
mullocksmirror,1
multa,1
multi,1
multiple,8
multiplient,1
mundicoqkb,1
mundo,15
mundodeportivo,3
munich,42
munich's,2
muniesa,1
munir,3
muove,1
muq8kybpkz,1
muriel,3
murillo,6
murmurs,1
murphy,3
musa,1
musacchio,1
muscle,1
musicales,1
must,20
mustafi,13
mutour,1
mutrjjj2mw,1
mutual,2
muy,6
mv4y2de4co,1
mvffetagan,1
mvo01n8j1z,1
mvoek1ltk8,1
mvxvwbrujg,1
mwallwork7,6
mwdqj4y1rm,1
mww4oqogqt,1
mx,1
mxfmw9ogj0,1
mxjg4aayuh,1
mxlc3wfhhz,1
mxo97v8ash,1
mxwdehzb4e,1
my,29
my48f60pi0,1
my83frgqi4,1
myed6zngi6,1
myetymrcd8,1
myhrdmmbfl,1
mypzjx2p8f,1
myself,3
mystery,1
mytg1yul9c,1
mz1axfmexi,1
mz4pgegc77,1
mz93jxdger,1
mzj5exiwjt,1
mzllnuqusq,1
mzsbbdmbor,1
mztbzolrj6,1
málaga’s,1
más,19
mèche,1
médias,1
médicale,4
médico,2
ménez,1
més,1
méxico,1
même,1
míster,1
mónaco,6
mö,1
mönchengladbach,1
münchen,1
münich,1
m’baye,1
n,1
n'est,3
n'exclut,1
n'ont,1
n'y,1
n'zonzi,8
n'évolue,1
n0c6nladxg,1
n0pe3kzapw,1
n1blg9rznx,1
n1kpoascuw,1
n2zn6s4jti,1
n3qqt3zwa9,1
n3y3hr17zt,1
n4cvulvnz5,1
n4uk11ytpe,1
n5rhuiyuku,1
n6tslwhrrx,1
n6xmlxib7n,1
n7rwhuhgov,1
n7tvejto35,1
n8mnezkjgm,1
n9ftc20y8x,1
n9rdnhpnt6,1
n9rgxmrcew,1
n9rgxn9ddw,1
na,1
naadxneue5,1
naar,1
nab7maf4xz,1
nabil,4
nabil_djellit,1
naby,34
nacer,2
nach,7
nacho,2
nachrichten,1
nacional,2
nada,3
nahki,2
nainggolan,30
nainggolan's,1
name,9
named,5
names,6
nampalys,3
nani,3
nantes,7
nany,1
napoli,17
napoli's,1
napoli’s,3
nas,1
nasri,2
nasser,4
nastasic,1
nataf,1
nathan,5
nathangelo,1
nathaniel,2
national,1
nationality,1
nationalspieler,2
natural,1
navas,11
nbcsports,1
nbixii8nio,1
nbjzqt62ey,1
nbmklajebf,1
nbsyuzgeyi,1
nbzcn2zcjy,1
ncdsjuisty,1
nctqocvz4u,1
ncustisthesun,1
nd5s0eiefn,1
nd5v7k5kjr,1
ndong,2
ndtvae3iys,1
ndwgisustq,1
ndwkzuoaxd,1
ne,9
near,5
nearing,1
nearly,3
nears,4
necessary,1
need,14
needed,6
needing,2
needs,5
negativa,1
negli,1
nego,1
negocia,4
negociación,1
negocian,2
negociar,1
negotiate,8
negotiated,1
negotiating,11
negotiation,7
negotiations,39
negotiator,1
nei,1
neither,4
nejcfikkem,1
nel,2
nell,1
nell'operazione,1
nelle,1
nelson,4
nemanja,38
nenuag1lfe,1
nerazzurra,1
nerazzurri,1
nerazzurro,3
nerve,1
nessun,2
neste,1
net,2
netherlands,2
neto,2
neto’s,1
neuerlichem,1
neuilly,1
neuzugang,1
never,18
neves,7
neville,1
new,172
newcaste,1
newcastle,34
newcomers,1
newly,1
news,64
newsigning,1
newspaper,3
next,109
neyma,1
neymar,113
neymar's,16
neymarjr,6
neymarpsg,1
nf1osvoeg5,1
nfc5vetcfd,1
nfeo0rxygv,1
nffc,1
nfkhxkp9ur,1
nfkuhkbcgb,1
nfo3diu9bl,1
nfsbbyrzkr,1
nfxcwinm2b,1
ngfbd3c960,1
ngjesbe2mx,1
ngjm8slalg,1
ngmtrr39ng,1
ngnndqawlg,1
ngqnuugarc,1
ngr0ccgqi7,1
nhde2m7cbc,1
nhvh4co81z,1
ni,3
niang,8
niasse,3
nice,53
nicht,3
nickcecca,1
nicky,1
nicolas,4
nidrh6c5dp,1
niet,1
nigel,1
nigeria,1
nigerian,1
nigh,1
night,10
nightmare,2
nigu7wvx1u,1
niguez,4
niiqhfgfg7,1
nikefootball,3
niklas,1
nikola,8
nine,2
ninety,1
ninguna,1
ningún,1
nireitgdrg,1
niyaj3lf8f,1
niza,1
njie,1
njp3rr75jx,1
njso4eo4iw,1
njytqoqzcf,1
njzrriorog,1
nknhqnreir,1
nknvsconb0,1
nkoudou,1
nkraajtmnt,1
nkstryruaj,1
nl7zdnxeck,1
nm1pl0wywl,1
nmdqnlomtt,1
nmpb6ieo24,1
nmpxdur2ph,1
nmwb9kuxmw,1
nn0vhaa6xc,1
nnlwlz3yky,1
nnocdlzyw1,1
nntzrh5rea,1
nny3slxpqr,1
no,212
no1,2
nobody,1
noch,2
noi,2
noite,1
nolito,12
nolwpfwbcx,1
nombre,1
nome,1
non,18
none,2
nonostante,1
nonsense,1
nope,1
nor,5
nordtveit,1
normally,1
north,1
northcroft,1
norway,2
norwegian,1
norwich,2
norwichcityfc,1
norwood,1
nos,3
nosxkjhvfp,1
not,314
notable,2
notamment,1
note,4
nothing,23
noticia,6
noticiaradiomarca,1
noticiasport,2
noting,1
notodopasatyc,1
notre,1
nottingham,1
nou,6
nous,1
nouveau,3
nouvel,1
nouvelle,3
nouvellephotodeprofil,1
nouvelles,1
nova,1
novo,1
novosti,1
now,166
nowhere,5
nowt,1
np6vikbryj,1
np76nbws5f,1
npcwq0gdv3,1
npjbk968ag,1
npsixuvgem,1
npw7wpxc5h,1
nq0lorfehj,1
nqaefnede6,1
nqhsgoza3y,1
nqn7zp4lj8,1
nr8b7rbspv,1
nrauzkffqv,1
nrlw1kf5gn,1
ns3yvqihk7,1
nt,1
ntcham,1
ntchamisacelt,1
nthsopequn,1
nu54trqxae,1
nu5fcsmmcd,1
nu5y4cupb6,1
nuestra,2
nuestras,1
nuestro,2
nuevo,5
nufc,28
nuiyyp5iub,1
number,15
numbered,2
numero,1
nunca,3
nuno,4
nuovi,2
nuovo,4
nuremburg,1
nurnberg,1
nuvpxpqgkn,1
nuwdkkduo5,1
nv0qzkvnc2,1
nvr2cdut6q,1
nvxwbd0fns,1
nwdkbxmrae,1
nwiuawqnhg,1
nwsqkgz62o,1
nx3hoalu7s,1
nxt,1
nxvsy4qjlz,1
nxvusoehf5,1
nxx5xnpo0b,1
ny8xorcw4t,1
nycfc,1
nydzzsj4yp,1
nyil7xjrtv,1
nyttlsqkfo,1
nzonzi,1
não,2
nächster,1
négoc,2
négociation,1
négociations,2
négocie,1
négocier,3
nélson,4
n’diaye,1
n’intéresse,1
n’zonzi,4
n’zonzi’s,1
o,30
o'shea,1
o.dembélé,1
o0rqeavbkg,1
o1ynsomzj0,1
o29onitlrb,1
o2bzvifgpu,1
o2bzvinfrk,1
o2qomf3mld,1
o2rek7imct,1
o2t4p3wpc5,1
o2zoaxy3vx,1
o3a6w8kmto,1
o3bk6yu49x,1
o3glxyxiio,1
o4iq95vatl,1
o4jeb3f0ms,1
o4jx68228r,1
o4uvb9ebor,1
o5d5k9l5lg,1
o5fvggzkqr,1
o5m9pihjoy,1
o60khcxubi,1
o648vuygit,1
o7xuwqginb,1
o86mqj2lrv,1
o96htzvkzn,1
o9cug1wtqo,1
o9gqglh1yu,1
o9pqumrg2d,1
oa,1
oa2il5la50,1
oa6qv4zs48,1
oag0ziu0ps,1
obbligo,1
obiettivi,1
objetivo,5
objetivos,1
oblak,1
obligation,4
obligations,1
oblw6t5qp2,1
obsesión,1
obvious,2
obviously,6
obyavkwobt,1
obzr5xhaib,1
oc3kqryrdt,1
ocambdg4py,1
ochoa,1
ockcrtaszb,1
ocrvgnelnu,1
ocupe,1
ocwacaobct,1
odd,3
oddsbk,1
odeeii8nky,1
odg2pywarb,1
odje72mvqg,1
odntx1lg0f,1
odsonne,2
odvv1nkj02,1
odygttx9nn,1
odzjurgezg,1
oe5gpe5yry,1
oedbvdm7n7,1
oejuhee8vo,1
oeqxy4jckd,1
oeshmlauq4,1
oettjsueyv,1
oevmfldyqv,1
of,717
ofebhnu6lp,1
ofensiva,1
oferta,10
ofertas,2
off,43
offensif,1
offensive,2
offer,227
offered,48
offering,17
offers,40
offerta,6
offerte,1
offerto,1
office,4
offices,4
official,82
officialallegri,1
officialasroma,9
officialbhafc,7
officially,13
officialpepe,1
officials,9
officialsslazio,2
officiel,4
officiellement,1
offizielles,1
offload,2
offr,1
offre,20
offrir,1
oficial,13
oficiales,1
oficinas,1
ofpackage.that's,1
ofrece,4
ofrecen,1
ofrecer,2
ofrecerá,2
ofrecido,2
ofrecía,1
og6qvmhgz3,1
ogc,16
ogcn,1
ogcnice,5
oggi,2
ogjfyiyzhq,1
ogni,1
ogo95nuplo,1
oh,3
ohqqtsjx0f,1
ohxmyz5inc,1
oipoekgtij,1
oipvrgelmj,1
ojdfi12bhp,1
ojo,6
ojognbdw7b,1
ok,14
ok5q8a63v0,1
okaka,1
okay,1
okg98tdupi,1
okje5fqq9h,1
oklwllhxvr,1
okmzxrazsn,1
okvs37dtlu,1
okyesvoqrv,1
ol,10
olarenwaju,1
old,49
old's,1
oliveira,1
oliver,1
oliverburke55,1
oliverkaytimes,2
oliveros,1
olivier,22
olosunde,1
olpvcbrzjk,1
olqmdlz5ir,1
oltranza,1
oltre,2
olw8fmkqvi,1
olympiakos,1
olympique,2
om,4
om_officiel,1
omwa4nenxr,1
omykbaofj1,1
on,794
on3cqplant,1
on9zmkzno2,1
once,4
onda,6
ondacero_es,1
onderhandelt,1
one,77
ongoing,18
only,49
onqx35vhjw,1
ons,30
ons.there,1
ont,4
onyekuru,11
oob2bg0tbw,1
oof,1
ook,1
oou6thtcol,1
op,1
opción,1
open,26
opened,4
opener,1
opening,12
opens,2
opera,2
operación,4
operation,2
operations,1
opinion,1
opinión,1
opknflnhhx,1
opomz7ht4l,1
opone,1
opporrò,1
opportunity,3
oppose,1
opposite,2
opt,1
opti,1
optimism,2
optimistic,4
option,27
options,12
opztqftza2,1
opération,1
oq23kkhvpa,1
oqamuhynmy,1
oqaqmn1bbo,1
oqk1s7875k,1
oqmrskmk6i,1
oqn9n5mrti,1
oqqrunnh3p,1
or,65
ora,5
order,5
ordered,1
orders,1
ordinarily,1
ore,3
orestis,1
organisers,1
orgbc9p2qv,1
ori5qomyhj,1
ori8qyinm1,1
origi,11
original,1
orjb4luye2,1
orn2rypsaw,1
orq0xdtbus,1
orrb0dtrxt,1
orta,1
orwf34e958,1
oryosyhfwb,1
os,3
os0pzswpqt,1
os7hf6zy37,1
os93xdyv3u,1
osasuna,1
osgriuajwr,1
osmanlispor,1
osmwkxshsa,1
ospina,2
ospina's,1
osr93qlzvh,1
osrsoqikuu,1
osservazione,1
osujxngd5j,1
ot,3
otbwawcurd,1
ote1o2zmha,1
other,29
others,7
otherwise,1
otlss0gjz5,1
otro,3
otros,1
otrtfvbqu5,1
ou,4
ou0vtavabl,1
ou3qodrxk6,1
oudyi29rhu,1
oulqbffeqi,1
oumar,3
ounas,4
oundf41aee,1
our,21
ousmane,27
out,142
outbid,2
outcast,5
outcasts,1
outcome,2
outfit,2
outgoing,2
outgoings,1
outlet,2
outlook,2
outraged,1
outspent,1
outstanding,3
over,141
overall,2
overhaul,1
overpriced,1
overseas,1
overstepped,1
overtake,1
overtures,1
ow3g6hmrie,1
owj4b5e8jp,1
owkjgte67s,1
own,5
owner,6
owners,2
ox,5
ox82oh8e0c,1
oxford,5
oxhr2uqixy,1
oxhtqslhxh,1
oxlad,1
oxlade,57
oxxcwn6yq2,1
oy5hfxhdzb,1
oyesqedcbk,1
oygmmkmjyr,1
oygqvgcd7m,1
oylmgmxllg,1
oyr7140xq3,1
oytzrjm43x,1
oywdato0h1,1
ozer,1
ozil,7
ozjpoystka,1
ozpjnrkd43,1
ozra1twvsn,1
oztowsqoyk,1
ozwfpjjkgm,1
où,1
p,5
p0glqxkda6,1
p0nenzbatx,1
p0ubybwjk2,1
p18oi8o6qj,1
p1amgjtjzy,1
p2yzatjhl8,1
p3lj15oemv,1
p3waqosxlk,1
p3ztpjme4h,1
p49yqulcvy,1
p4bzq0j1m5,1
p4nzqtwccp,1
p4t1cufzk7,1
p5asbwbjnx,1
p5hbqqx37x,1
p6jeeuxdte,1
p8mh5bfr7w,1
p8otocssqk,1
p8qtotrqzk,1
p913hrmajq,1
p97qlwtdfm,1
p9bfbxkwxq,1
p9tr48mke2,1
pa,4
pa98oejxdv,1
pac2vubkpn,1
pacbxus7sl,1
pace,2
pachuca,2
package,3
paco,3
pad2rmkbfl,1
paddymcelevey,1
padre,1
paga,2
pagado,1
pagando,1
pagar,1
pagaria,1
pagará,2
pagaría,1
page,5
pages,1
paid,18
pair,4
pal,1
palac,1
palace,39
palace's,1
paletta,4
pallotta,1
palmas,8
palmeiras,1
pan0zshrjv,1
panic,1
pans,1
pantaleo,1
pantilimon,1
paolo's,1
papadopoulos,1
pape,2
paper,8
papers,3
paperwork,2
par,14
para,42
parasite,1
parece,1
paredes,9
parents,2
parigi,1
paris,47
parisfansfr,1
parisi,1
parisien,14
parisienne,1
parisiens,1
parissaintgermain,2
parisstgermain,1
parisunited,1
parisunited6,4
park,9
parker,1
parla,2
parle,1
parler,1
parlerà,1
parmi,1
parole,2
part,35
partenza,3
particularly,1
partidazocope,3
parties,4
partir,3
partire,1
partizan,1
partner,1
partofthepride,1
parts,1
party,3
pas,13
pasalic,2
pasar,1
pasará,1
pasarán,1
pasdoscjcy,1
paso,2
pass,1
passando,1
passed,7
passes,1
passing,4
passo,2
passé,4
past,5
pastore,1
path,3
pathway,1
patience,1
patient,2
patricio,1
patrick,7
patrickjuillard,1
patrik,9
pau,2
paudybala_jr,2
paul,16
paulinho,12
paulinhop8,1
paulista,2
paulo,8
paulpogba,1
pavlenka,1
pavlyuchenko,1
pax7m7nddm,1
pay,64
payer,1
paying,12
payment,2
pays,2
pazzesca,1
pbgqmflj6u,1
pbzknnl9v0,1
pcewy9ttpm,1
pckjgy1o2i,1
pcw1cknjiw,1
pczp12w6xg,1
pd3n6ovcil,1
pd3p2of4pn,1
pdi8ekomlq,1
pdrbkwyvnv,1
pdt,1
pdxz7tb8j8,1
pe25m1tz8p,1
peak,1
pearson,1
pecking,1
peculiar,1
pedido,1
pediría,1
pedrerol,1
pedro,2
pedrofullanaser,2
pedroneto,1
pego98g4bz,1
pelle,1
pellegri,3
pellegrin,1
pellegrini,1
pellegrino,6
pembxxpgmi,1
pen,1
penarol,1
pencilled,1
pending,3
penning,1
pensando,1
pensare,1
pense,3
peoo4amgjo,1
people,9
pep,21
pep's,2
pepe,25
peqqnzrocl,1
per,89
perceptions,1
perda,1
perder,1
pere,2
pereira,15
pereira's,1
perez,22
perfect,2
perfekt,2
performances,1
perhaps,3
perin,1
perisic,130
perisic's,4
perisic’s,1
periódico,1
perišić,1
permanent,11
permanently,1
permis,1
permiso,1
permission,7
permit,3
permite,1
pero,10
perquè,1
perso,1
person,3
personal,32
personality,1
personally,7
persuade,3
però,1
pescara,1
pescara's,1
pesimistas,1
pessimistic,3
peter,4
peterburg,1
peters,1
petersburg,2
petr,1
peut,1
pf5etva06b,1
pfeynn3i4m,1
pfgbxtqi2f,1
pfj7vialsn,1
pfjyehaezy,1
pg,1
pg4m7suvox,1
pghpajybpi,1
ph6ip4rk4d,1
ph9wt4zn9f,1
phc7emwc4c,1
phew,1
phfccg4wpa,1
phil,6
phil_coutinho,2
philipp,4
philippe,42
photo,3
photonews,1
photos,4
phsicimqgv,1
physical,1
phzc0mgw7m,1
pi0djo0s63,1
pi0swqbgbh,1
piace,1
piacere,1
piano,2
piazon,1
pic,3
piccini,1
picked,1
pickford,5
pics,1
picture,2
pictured,3
pictures,3
pide,1
pie,1
piece,3
pienaar,1
piensa,2
piensan,1
piero,3
pierre,21
pietro,1
piiyybg0sh,1
pini,1
pioli,2
pipped,2
pique,1
piqué's,1
pir2hf1nv3,1
pista,1
piste,1
pistes,1
pitch,3
pitfalls,1
pity,1
pizjuán,1
più,10
pjanic,1
pjdqdrhxt5,1
pjjd1eyjpj,1
pjktlmg4fw,1
pjonxdy45t,1
pjpq5d4l9x,1
pjxy4iupve,1
pjzv7rmvcs,1
pkqkpmcsnl,1
pkqsqipfzc,1
pktlpmh5sc,1
pktxeslhwb,1
pl,17
placate,1
place,15
placed,1
plan,23
plane,2
planes,3
planned,5
planning,7
plans,16
plantea,1
platform,1
plaudits,1
play,45
played,8
player,153
player's,8
players,63
playing,14
playmaker,2
plays,2
plazacasals,1
plazo,1
please,2
pleased,5
pleasure,1
pledges,1
pleno,1
plenty,2
plknrhviyu,1
ploq91nr0o,1
plot,4
plots,1
plotting,5
plough,1
plsz38bauf,1
plug,2
plumps,1
plus,46
plusieurs,1
plutôt,2
pm,1
pmckfxld8s,1
pmibfgibux,1
pmk3ybesb3,1
pmqlxfh45t,1
pmxm8m0fhf,1
pmzjp2o9u4,1
pnz0sasppo,1
po,1
po5bq7ag15,1
po_st,1
pocchetino,1
pochettino,5
pochettino's,1
poco,5
podcast,2
pode,1
poder,1
podolski,1
podria,1
podrá,1
podría,4
poential,1
pogba,13
pogba's,1
pogodxlhkl,1
poi,1
point,11
pointed,2
pointing,1
points,2
poised,13
poland,1
pole,5
polish,1
politano,1
pon,1
ponder,1
pondering,1
pondrá,1
pone,1
poor,2
poorly,2
por,88
porque,2
portada,5
portadasport,1
portero,1
portería,1
porto,7
porto's,1
portogallo,1
portu,1
portugais,1
portugal,15
portugese,1
portuguese,12
posibilidad,1
posible,1
posibles,2
posing,1
position,18
positioned,3
positionnée,1
positive,6
positivi,1
posizione,2
poss,1
possibility,12
possible,41
possível,1
post,9
posted,2
postpone,1
posts,1
pot,1
potential,20
potentially,2
potrebbe,2
potrebbero,1
pounce,2
pounced,1
pounds,1
pour,55
pourraient,1
pourrait,6
pourront,1
poursuivent,1
power,2
powerless,1
ppbyqhoyl5,1
pperezmaq,1
pphgzkjfh8,1
pplfu5tqa5,1
pqjb6bryws,1
pqjctusqp6,1
pqjl8fidf2,1
pqn2gwfc9r,1
pqtfsebzev,1
pqyjbtemc1,1
pr,1
pr5a18mcxl,1
prague,1
praised,1
pre,21
preacuerdo,1
precarious,1
precio,3
preciso,1
predicted,1
prefer,4
preferably,1
preference,2
preferencia,1
preferred,3
prefers,8
pregunta,1
preguntado,3
preguntar,1
preliminary,2
prem,3
premature,4
premier,38
premierleague,6
premium,7
premiumsport,1
prende,1
prendo,1
prepara,1
preparado,1
prepare,8
prepared,14
prepares,4
preparing,13
pres,1
preseason,3
presence,2
present,4
presentado,1
presentation,2
presentato,1
presented,1
presenze,1
president,48
presidents,2
presiona,1
presión,1
preso,2
press,17
presser,1
pressing,2
pressure,10
prestige,1
prestigious,1
prestito,4
preston,1
presumably,1
presuppone,1
pretemporada,1
pretend,1
pretty,7
previous,3
previously,2
prevista,1
previsto,1
price,58
priced,2
priceless,1
prices,1
pricing,2
prima,2
primapagina,1
prime,1
primepagine,1
primer,6
primertoc,2
primi,2
prince,4
principality,1
principe,1
principio,2
principle,12
principles,2
priorities,3
prioritises,1
prioritising,1
priority,14
priorità,3
priorité,1
prisoner,1
private,3
privately,1
privilégie,1
prix,1
prk3zsgp30,1
pro,2
probably,5
problem,5
problema,2
problematic,2
problemi,1
problems,7
procedere,1
proceedings,2
process,2
prochaines,3
prochains,1
proche,4
proches,5
procès,2
product,1
productive,1
professional,3
profil,1
profile,1
profit,1
profiter,1
profits,1
programmare,1
programmato,1
progres,1
progress,13
progressing,1
project,3
prolongation,1
prolongé,1
prometedor,1
promised,2
promises,2
promising,2
promote,1
promoted,1
promotion,1
promqx53ia,1
pronto,4
property,1
propone,1
proporrà,1
proposal,3
proposals,1
proposed,9
proposer,1
proposta,2
proposte,1
proposé,1
propper,2
prospect,7
prospects,1
prossima,1
prossime,1
protect,1
protest,1
proud,4
prove,4
proven,1
provenance,2
proves,1
provincia,1
provisional,3
provocation,1
prox,1
près,2
préfère,1
préférence,1
préparation,1
prépare,1
président,3
prévu,3
prêt,5
prêts,1
próprio,2
próxima,1
próximas,5
próximo,1
próximos,3
psg,364
psg's,11
psg_english,3
psg_inside,12
psgunited6,1
psg’s,1
psl40cdbrh,1
psm1sureds,1
psolubuv0k,1
psoqdcszyb,1
pspeq3uedy,1
psq0m3yn5m,1
psst,1
psv,12
pswjhsyxrk,1
ptedz3sf5r,1
ptff9xxxfn,1
ptkeef7num,1
public,3
publicly,1
published,2
puede,2
puel,5
puel's,1
puerta,1
puesto,1
puf9ikzshu,1
pugno,2
puis,1
puja,4
pujan,1
pulisic,1
pull,5
pulled,4
pulling,2
pulverises,1
pulwlebxih,1
punches,1
punto,5
purchase,3
purchased,1
purgkldf2r,1
purpose,1
pursue,9
pursuing,9
pursuit,19
push,12
pushed,2
pushes,2
pushing,10
put,22
puts,2
putting,6
può,4
pvj75kw6pf,1
pvvnbjeujb,1
pvxsb2msmm,1
pvzfu10uvi,1
pw,1
pw1xewkqjm,1
pxep8ocwui,1
pxguqauixv,1
pxlpqftstm,1
pxopgctaff,1
pxyueqcru2,1
pykqil7odz,1
pyscihntdq,1
pyy8ikfhjl,1
pzx4gnp4aq,1
på,1
père,1
pépé,2
pérez,4
q,1
q09ipswo1t,1
q0iqoricjz,1
q1gvcjue2s,1
q2kpchnrr8,1
q2mkudarj6,1
q2qg4segvn,1
q3k1fmf4vz,1
q407zk44ak,1
q5hqij247n,1
q5yopyxzcb,1
q6jmppvmx1,1
q6nnmqxw7y,1
q7cfxbln4t,1
q8oacs8g5b,1
q8stspssrh,1
q8yxamkhwl,1
q93cnfogzd,1
q9oqrduvjt,1
q9uretkfdk,1
q9wwasm6vc,1
qa74w3jpzv,1
qabqfij1bb,1
qabsxeoypf,1
qatar,4
qatari,1
qavmu5r2uk,1
qbf9wzbmow,1
qbgjblzmkg,1
qblywrbndi,1
qbmwqmbiuu,1
qbryybvwey,1
qcjjlej2qt,1
qcpz7jdf3s,1
qcwyvkyzal,1
qczxivdofk,1
qdhzcp5a7t,1
qdpnwlwbqi,1
qe6hp9xxkq,1
qew1h6s5e4,1
qfed8gdgys,1
qfh66adyuy,1
qfkedzbei6,1
